Symbol,Year,Revenue,NetIncome,Equity,Shares
SOMANYCERA,2024,25904936000.0,968894000.0,7201395000.0,41012806.0
SOMANYCERA,2023,24650430000.0,714916000.0,7869694000.0,41012806.0
SOMANYCERA,2022,20826544000.0,886871000.0,7262965000.0,41012806.0
SOMATEX,2025,94875000.0,692687000.0,1578366000.0,33033000.0
SOMATEX,2024,57268000.0,210923000.0,885272000.0,33033000.0
SOMATEX,2023,47912000.0,1654582000.0,751444000.0,33033000.0
SOMATEX,2022,139626000.0,-164174000.0,-857175000.0,33033000.0
SOMICONVEY,2025,1012298000.0,54862000.0,765381000.0,11779656.0
SOMICONVEY,2024,1020611000.0,45526000.0,710501000.0,11779656.0
SOMICONVEY,2023,936689000.0,34681000.0,664995000.0,11779656.0
SOMICONVEY,2022,571304000.0,17158000.0,642204000.0,11779656.0
SONACOMS,2025,34127420000.0,6012130000.0,54947700000.0,621846890.0
SONACOMS,2024,30819490000.0,5172670000.0,26503280000.0,621846890.0
SONACOMS,2023,25679140000.0,3952970000.0,22902000000.0,621846890.0
SONACOMS,2022,21096780000.0,3615430000.0,20002970000.0,621846890.0
SONAMLTD,2025,1038086000.0,63328000.0,629952000.0,40032000.0
SONAMLTD,2024,872800000.0,55158000.0,566624000.0,40032000.0
SONAMLTD,2023,822057000.0,40016000.0,522503000.0,40032000.0
SONAMLTD,2022,870713000.0,33968000.0,482487000.0,40032000.0
SONATSOFTW,2025,101344300000.0,4246700000.0,17059400000.0,277362018.0
SONATSOFTW,2024,86099500000.0,3085000000.0,14062900000.0,277362018.0
SONATSOFTW,2023,74468400000.0,4519000000.0,13006500000.0,277362018.0
SONATSOFTW,2022,55524400000.0,3764300000.0,10992100000.0,277362018.0
SOTL,2025,37867547000.0,1131950000.0,16614102000.0,68560415.0
SOTL,2024,37081405000.0,2007638000.0,16217169000.0,68560415.0
SOTL,2023,35945700000.0,2256974000.0,14490495000.0,68560415.0
SOTL,2022,29139934000.0,2604900000.0,12578715000.0,68560415.0
SOUTHBANK,2025,53027722000.0,13030939000.0,101080305000.0,2617567904.0
SOUTHBANK,2024,48493477000.0,10701958000.0,88263417000.0,2617567904.0
SOUTHBANK,2023,39611151000.0,7753082000.0,66747359000.0,2617567904.0
SOUTHBANK,2022,32814166000.0,448081000.0,58542497000.0,2617567904.0
SOUTHWEST,2025,1802950000.0,164264000.0,1706298000.0,29830011.0
SOUTHWEST,2024,1334249000.0,82698000.0,1214979000.0,29830011.0
SOUTHWEST,2023,1242627000.0,89707000.0,1137181000.0,29830011.0
SOUTHWEST,2022,1178635000.0,109209000.0,1049349000.0,29830011.0
SPAL,2025,13213740000.0,951020000.0,8563430000.0,25138883.0
SPAL,2024,10314580000.0,896250000.0,7636420000.0,25138883.0
SPAL,2023,10274090000.0,825120000.0,6736110000.0,25138883.0
SPAL,2022,8220580000.0,846930000.0,6377740000.0,25138883.0
SPANDANA,2025,21601100000.0,-10351000000.0,26330500000.0,71305144.0
SPANDANA,2024,22158300000.0,5006600000.0,36446000000.0,71305144.0
SPANDANA,2023,12680100000.0,123100000.0,30990200000.0,71305144.0
SPANDANA,2022,13845830000.0,694680000.0,30875680000.0,71305144.0
SPARC,2025,717660000.0,-3425094000.0,-2169480000.0,324521588.0
SPARC,2024,755453000.0,-3872139000.0,1257554000.0,324521588.0
SPARC,2023,2387801000.0,-2225835000.0,5127751000.0,324521588.0
SPARC,2022,1372489000.0,-2033954000.0,312257000.0,324521588.0
SPCENET,2025,1570542000.0,118925000.0,1508561000.0,564675736.0
SPCENET,2024,1282115000.0,104379000.0,1051340000.0,564675736.0
SPCENET,2023,1445373000.0,26922000.0,527766000.0,564675736.0
SPCENET,2022,431390000.0,7280000.0,342562000.0,564675736.0
SPECIALITY,2025,4362490000.0,217120000.0,3269800000.0,48235657.0
SPECIALITY,2024,4046960000.0,293900000.0,3072200000.0,48235657.0
SPECIALITY,2023,3749730000.0,967880000.0,2766090000.0,48235657.0
SPECIALITY,2022,2529330000.0,81610000.0,1446350000.0,48235657.0
SPECTRUM,2025,3855767000.0,256092000.0,1903179000.0,15713840.0
SPECTRUM,2024,3141730000.0,194182000.0,1651745000.0,15713840.0
SPECTRUM,2023,2533499000.0,84505000.0,878153000.0,15713840.0
SPECTRUM,2022,2513012000.0,76513000.0,833885000.0,15713840.0
SPENCERS,2025,19321901000.0,-2463623000.0,-6616057000.0,90012009.0
SPENCERS,2024,22612202000.0,-2661510000.0,-4158383000.0,90012009.0
SPENCERS,2023,23684464000.0,-2103968000.0,-1504687000.0,90012009.0
SPENCERS,2022,22357796000.0,-1214604000.0,618568000.0,90012009.0
SPIC,2025,4411500000.0,1556200000.0,11988500000.0,203640336.0
SPIC,2024,4146500000.0,1130600000.0,10756200000.0,203640336.0
SPIC,2023,5226600000.0,3007100000.0,9857500000.0,203640336.0
SPIC,2022,3687463000.0,1633441000.0,6939238000.0,203640336.0
SPLIL,2025,1322608000.0,97915000.0,2089480000.0,29000004.0
SPLIL,2024,1992489000.0,117511000.0,1991738000.0,29000004.0
SPLIL,2023,2694017000.0,238359000.0,1874546000.0,29000004.0
SPLIL,2022,1887898000.0,210842000.0,1634722000.0,29000004.0
SPLPETRO,2025,60015964000.0,3905248000.0,22312884000.0,188041342.0
SPLPETRO,2024,52364888000.0,3464884000.0,20191126000.0,188041342.0
SPLPETRO,2023,52776018000.0,4981378000.0,18438651000.0,188041342.0
SPLPETRO,2022,50220582000.0,6632649000.0,15156332000.0,188041342.0
SPMLINFRA,2025,7310010000.0,479361000.0,7701401000.0,78821335.0
SPMLINFRA,2024,12304229000.0,-69699000.0,4602789000.0,78821335.0
SPMLINFRA,2023,8546168000.0,3908000.0,3246946000.0,78821335.0
SPMLINFRA,2022,9209366000.0,-1389000.0,2858053000.0,78821335.0
SPORTKING,2025,24569390000.0,1092533000.0,10058214000.0,127072000.0
SPORTKING,2024,23169977000.0,703456000.0,9024254000.0,127072000.0
SPORTKING,2023,21573750000.0,1319820000.0,8997132000.0,127072000.0
SPORTKING,2022,21010743000.0,4092492000.0,7674660000.0,127072000.0
SRD,2025,4017843000.0,113924000.0,1095123000.0,63966780.0
SRD,2024,2877259000.0,64970000.0,985401000.0,63966780.0
SRD,2023,3234490000.0,159094000.0,923629000.0,63966780.0
SRD,2022,3032896000.0,270644000.0,767735000.0,63966780.0
SREEL,2025,2199271000.0,225713000.0,4620991000.0,23155012.0
SREEL,2024,2176753000.0,268450000.0,4175110000.0,23155012.0
SREEL,2023,1996430000.0,256161000.0,3718426000.0,23155012.0
SREEL,2022,1218619000.0,165327000.0,3371821000.0,23155012.0
SRF,2025,143581500000.0,12507800000.0,126262000000.0,296424825.0
SRF,2024,129103500000.0,13357100000.0,114790200000.0,296424825.0
SRF,2023,145918200000.0,21623400000.0,103270500000.0,296424825.0
SRF,2022,123127500000.0,18889200000.0,85653600000.0,296424825.0
SRGHFL,2025,1416784000.0,243950000.0,2639494000.0,15701838.0
SRGHFL,2024,1137849000.0,210588000.0,1596683000.0,15701838.0
SRGHFL,2023,834869000.0,170571000.0,1332621000.0,15701838.0
SRGHFL,2022,732103000.0,203219000.0,1137396000.0,15701838.0
SRHHYPOLTD,2025,6347635000.0,900720000.0,9182779000.0,17164821.0
SRHHYPOLTD,2024,8616459000.0,790622000.0,8006116000.0,17164821.0
SRHHYPOLTD,2023,16453896000.0,1542541000.0,7509278000.0,17164821.0
SRHHYPOLTD,2022,12627566000.0,1027785000.0,5702818000.0,17164821.0
SRM,2025,5281293000.0,550028000.0,2755417300.0,22944200.0
SRM,2024,3424210000.0,269663000.0,1293968600.0,22944200.0
SRM,2023,3002908248.55,187475317.07,633726324.87,22944200.0
SRM,2022,2636114000.0,175677000.0,444098000.0,22944200.0
SRTL,2025,2525539000.0,79959000.0,740327000.0,39975000.0
SRTL,2024,2292226000.0,65525000.0,667986000.0,39975000.0
SRTL,2023,2105890000.0,20508000.0,611104000.0,39975000.0
SRTL,2022,2148840000.0,36376000.0,538733000.0,39975000.0
SSDL,2025,6035910000.0,305760000.0,1778560000.0,39599800.0
SSDL,2024,6015220000.0,295280000.0,649090000.0,39599800.0
SSDL,2023,5923000000.0,229740000.0,353820000.0,39599800.0
SSDL,2022,5427840000.0,123080000.0,124080000.0,39599800.0
SSWL,2025,44147646000.0,1952845000.0,16256801000.0,157180425.0
SSWL,2024,43411526000.0,6746845000.0,14422367000.0,157180425.0
SSWL,2023,40268951000.0,1937940000.0,11347129000.0,157180425.0
SSWL,2022,35599534000.0,2054641000.0,9518371000.0,157180425.0
STALLION,2025,3773651000.0,323286000.0,3008440000.0,116085737.0
STALLION,2024,2331630000.0,154747000.0,1252620000.0,116085737.0
STALLION,2023,2253814000.0,97530000.0,707032000.0,116085737.0
STALLION,2022,1855795000.0,211097000.0,609367000.0,116085737.0
STANLEY,2025,4236000000.0,291000000.0,4643000000.0,57125663.0
STANLEY,2024,4310000000.0,301000000.0,2470000000.0,57125663.0
STANLEY,2023,4177980000.0,328750000.0,2165020000.0,57125663.0
STANLEY,2022,2917820000.0,213490000.0,1997550000.0,57125663.0
STAR,2025,43916820000.0,4053480000.0,25518310000.0,92172714.0
STAR,2024,37300230000.0,-1202040000.0,21255650000.0,92172714.0
STAR,2023,36076690000.0,-2212040000.0,22122580000.0,92172714.0
STAR,2022,30220560000.0,-4602110000.0,23592280000.0,92172714.0
STARCEMENT,2025,29877957000.0,1690027000.0,28791948000.0,404180417.0
STARCEMENT,2024,28881757000.0,2951103000.0,27101163000.0,404180417.0
STARCEMENT,2023,25755513000.0,2476041000.0,24163756000.0,404180417.0
STARCEMENT,2022,20901991000.0,2467748000.0,21684340000.0,404180417.0
STARHEALTH,2025,164881300000.0,6458600000.0,71121400000.0,588398801.0
STARHEALTH,2024,144133200000.0,8450100000.0,67317900000.0,588398801.0
STARHEALTH,2023,122410977000.0,6185922000.0,65888907000.0,588398801.0
STARHEALTH,2022,106019800000.0,-10406700000.0,63959458000.0,588398801.0
STARPAPER,2025,4363350000.0,411465000.0,6809039000.0,15508350.0
STARPAPER,2024,4444729000.0,640032000.0,6472768000.0,15508350.0
STARPAPER,2023,4827244000.0,656730000.0,5944163000.0,15508350.0
STARPAPER,2022,3247855000.0,366482000.0,5348153000.0,15508350.0
STARTECK,2025,328058000.0,104242000.0,2343539000.0,9910330.0
STARTECK,2024,373294000.0,160766000.0,2063861000.0,9910330.0
STARTECK,2023,282185000.0,218204000.0,1795063000.0,9910330.0
STARTECK,2022,289477000.0,101898000.0,1609525000.0,9910330.0
STCINDIA,2025,0.0,247452000.0,-46026412000.0,60000000.0
STCINDIA,2024,0.0,510723000.0,-46332597000.0,60000000.0
STCINDIA,2023,0.0,317879000.0,-47022654000.0,60000000.0
STCINDIA,2022,0.0,-868488000.0,-47546785000.0,60000000.0
STEELCAS,2025,3687540000.0,721979000.0,3258740000.0,101200000.0
STEELCAS,2024,4007507000.0,750021000.0,2696160000.0,101200000.0
STEELCAS,2023,4643643000.0,705246000.0,2152057000.0,101200000.0
STEELCAS,2022,2966798000.0,332719000.0,1565542000.0,101200000.0
STEELCITY,2025,652833000.0,171523000.0,1295740000.0,15107095.0
STEELCITY,2024,591788000.0,118628000.0,1183710000.0,15107095.0
STEELCITY,2023,546057000.0,112090000.0,1115463000.0,15107095.0
STEELCITY,2022,636330000.0,138188000.0,1048256000.0,15107095.0
STEELXIND,2025,11420365000.0,259342000.0,7059769000.0,1247220542.0
STEELXIND,2024,10891710000.0,108859000.0,6615346000.0,1247220542.0
STEELXIND,2023,13883281000.0,-588511000.0,5171647000.0,1247220542.0
STEELXIND,2022,11005860000.0,1164804000.0,4910711000.0,1247220542.0
STEL,2025,204267000.0,158683000.0,17531472000.0,18455405.0
STEL,2024,169882000.0,132733000.0,15037362000.0,18455405.0
STEL,2023,158254000.0,122590000.0,8141992000.0,18455405.0
STEL,2022,186388990.0,146081680.0,7391587050.0,18455405.0
STERTOOLS,2025,10236830000.0,582931000.0,4996744000.0,36344426.0
STERTOOLS,2024,9229052000.0,553650000.0,4471085000.0,36344426.0
STERTOOLS,2023,7628671000.0,478780000.0,4004274000.0,36344426.0
STERTOOLS,2022,5003021000.0,255370000.0,3557834000.0,36344426.0
STLTECH,2025,38710000000.0,-720000000.0,19890000000.0,488132538.0
STLTECH,2024,40000000000.0,-650000000.0,20230000000.0,488132538.0
STLTECH,2023,67900000000.0,2450000000.0,20910000000.0,488132538.0
STLTECH,2022,53460000000.0,1620000000.0,19550000000.0,488132538.0
STOVEKRAFT,2025,14176360000.0,385050000.0,4708350000.0,33107321.0
STOVEKRAFT,2024,13370000000.0,341350000.0,4392070000.0,33107321.0
STOVEKRAFT,2023,12576180000.0,357700000.0,4033680000.0,33107321.0
STOVEKRAFT,2022,11296870000.0,562150000.0,3640100000.0,33107321.0
STYL,2025,14615290000.0,2223200000.0,6381380000.0,161805826.0
STYL,2024,15573680000.0,1692780000.0,4340460000.0,161805826.0
STYL,2023,11458520000.0,1080980000.0,2901080000.0,161805826.0
STYL,2022,6719530000.0,373530000.0,1816410000.0,161805826.0
STYLAMIND,2025,10250895000.0,1218729000.0,6573825000.0,16948060.0
STYLAMIND,2024,9140826000.0,1284405000.0,5362793000.0,16948060.0
STYLAMIND,2023,9521339000.0,959802000.0,4120694000.0,16948060.0
STYLAMIND,2022,6593468000.0,608861000.0,3160919000.0,16948060.0
STYLEBAAZA,2025,13427849000.0,146629000.0,4037200000.0,74617353.0
STYLEBAAZA,2024,9718546000.0,219428000.0,2151265000.0,74617353.0
STYLEBAAZA,2023,7871340000.0,51020000.0,1935850000.0,74617353.0
STYLEBAAZA,2022,5504310000.0,-80070000.0,1437740000.0,74617353.0
STYRENIX,2025,29824200000.0,2351600000.0,11675700000.0,17585625.0
STYRENIX,2024,22221700000.0,1731600000.0,7227300000.0,17585625.0
STYRENIX,2023,23678300000.0,1830100000.0,7147400000.0,17585625.0
STYRENIX,2022,21745048000.0,3225434000.0,8564331000.0,17585625.0
SUBEXLTD,2025,2856100000.0,-314400000.0,3044800000.0,554855308.0
SUBEXLTD,2024,3097200000.0,-1917300000.0,3335100000.0,554855308.0
SUBEXLTD,2023,2786900000.0,-512100000.0,5218400000.0,554855308.0
SUBEXLTD,2022,3323400000.0,209900000.0,5636700000.0,554855308.0
SUBROS,2025,33675700000.0,1505359000.0,10941294000.0,65235750.0
SUBROS,2024,30705700000.0,976187000.0,9559314000.0,65235750.0
SUBROS,2023,27998050000.0,479207000.0,8672698000.0,65235750.0
SUBROS,2022,22349115000.0,324915000.0,8237574000.0,65235750.0
SUDARCOLOR,2025,8180379000.0,514494000.0,5233415000.0,23081798.0
SUDARCOLOR,2024,7807058000.0,411385000.0,4724413000.0,23081798.0
SUDARCOLOR,2023,7574060000.0,191791000.0,4324226000.0,23081798.0
SUDARCOLOR,2022,8302451000.0,433196000.0,4138650000.0,23081798.0
SUDARSCHEM,2025,33243490000.0,557530000.0,34400500000.0,78611936.0
SUDARSCHEM,2024,25221940000.0,3574470000.0,11490370000.0,78611936.0
SUDARSCHEM,2023,22861650000.0,447690000.0,8282240000.0,78611936.0
SUDARSCHEM,2022,21911270000.0,1299660000.0,8331890000.0,78611936.0
SUDEEPPHRM,2025,4974080000.0,1386910000.0,4908360000.0,112948625.0
SUDEEPPHRM,2024,4546660000.0,1331870000.0,3560340000.0,112948625.0
SUDEEPPHRM,2023,4261710000.0,623210000.0,2232850000.0,112948625.0
SUKHJITS,2025,14979467000.0,399511000.0,5430787000.0,31244000.0
SUKHJITS,2024,13753453000.0,499620000.0,5026439000.0,31244000.0
SUKHJITS,2023,14465723000.0,633632000.0,4655286000.0,31244000.0
SUKHJITS,2022,11589738000.0,728451000.0,4125829000.0,31244000.0
SULA,2025,5248100000.0,702000000.0,5862700000.0,84447229.0
SULA,2024,5178600000.0,933100000.0,5500000000.0,84447229.0
SULA,2023,4707400000.0,840500000.0,5320400000.0,84447229.0
SULA,2022,4244120000.0,521390000.0,3952590000.0,84447229.0
SUMEETINDS,2025,10033705000.0,1702610000.0,1852081000.0,526325680.0
SUMEETINDS,2024,9848569000.0,-590116000.0,-1766911000.0,526325680.0
SUMEETINDS,2023,10331242000.0,-587217000.0,-1163366000.0,526325680.0
SUMEETINDS,2022,8935044000.0,29138000.0,-528220000.0,526325680.0
SUMICHEM,2025,31189870000.0,5054960000.0,29011450000.0,499145736.0
SUMICHEM,2024,28177670000.0,3695410000.0,24415670000.0,499145736.0
SUMICHEM,2023,34733410000.0,5022090000.0,23817800000.0,499145736.0
SUMICHEM,2022,30358960000.0,4235580000.0,19272100000.0,499145736.0
SUMIT,2025,1382029000.0,114434000.0,1591351000.0,45268753.0
SUMIT,2024,1777316000.0,89930000.0,760193000.0,45268753.0
SUMIT,2023,998575000.0,76403000.0,671122000.0,45268753.0
SUMIT,2022,606190000.0,-9085000.0,559644000.0,45268753.0
SUMMITSEC,2025,1258402000.0,685957000.0,98661197000.0,10901781.0
SUMMITSEC,2024,689582000.0,757302000.0,90260922000.0,10901781.0
SUMMITSEC,2023,491590000.0,370615000.0,51058223000.0,10901781.0
SUMMITSEC,2022,643630000.0,508309000.0,44817358000.0,10901781.0
SUNCLAY,2025,22392300000.0,-106500000.0,9710500000.0,22046162.0
SUNCLAY,2024,14013300000.0,-1201300000.0,6001600000.0,22046162.0
SUNCLAY,2023,20259500000.0,-1078400000.0,7741000000.0,22046162.0
SUNCLAY,2022,16573000000.0,252200000.0,5573800000.0,22046162.0
SUNDARAM,2025,1274255000.0,-51207000.0,875378000.0,473877773.0
SUNDARAM,2024,1270513000.0,-50818000.0,926307000.0,473877773.0
SUNDARAM,2023,1143689000.0,25892000.0,977029000.0,473877773.0
SUNDARAM,2022,703579000.0,39108000.0,949811000.0,473877773.0
SUNDARMFIN,2025,42141300000.0,18794400000.0,131968300000.0,110213031.0
SUNDARMFIN,2024,36276400000.0,14360200000.0,110782300000.0,110213031.0
SUNDARMFIN,2023,29525600000.0,13277600000.0,99197900000.0,110213031.0
SUNDARMFIN,2022,27822200000.0,11733400000.0,87948300000.0,110213031.0
SUNDRMBRAK,2025,3491623000.0,51728000.0,993526000.0,3934575.0
SUNDRMBRAK,2024,3496058000.0,100936000.0,950591000.0,3934575.0
SUNDRMBRAK,2023,3531004000.0,-47816000.0,854103000.0,3934575.0
SUNDRMBRAK,2022,2926314000.0,777000.0,906314000.0,3934575.0
SUNDRMFAST,2025,57757900000.0,5391000000.0,38103100000.0,210128370.0
SUNDRMFAST,2024,54931800000.0,5216800000.0,34207300000.0,210128370.0
SUNDRMFAST,2023,54901000000.0,4946900000.0,30157100000.0,210128370.0
SUNDRMFAST,2022,47672600000.0,4567200000.0,26212800000.0,210128370.0
SUNDROP,2025,8971350000.0,-1099010000.0,14383800000.0,37696853.0
SUNDROP,2024,7580790000.0,104100000.0,5002520000.0,37696853.0
SUNDROP,2023,8479700000.0,150760000.0,4860770000.0,37696853.0
SUNDROP,2022,9154730000.0,258470000.0,4621120000.0,37696853.0
SUNFLAG,2025,35355900000.0,1620600000.0,87663700000.0,180219448.0
SUNFLAG,2024,34152800000.0,1435300000.0,51637300000.0,180219448.0
SUNFLAG,2023,34874100000.0,11152900000.0,33422100000.0,180219448.0
SUNFLAG,2022,26925800000.0,2170000000.0,17489500000.0,180219448.0
SUNPHARMA,2025,520412500000.0,109290400000.0,722180200000.0,2399334970.0
SUNPHARMA,2024,477584500000.0,95763800000.0,636667500000.0,2399334970.0
SUNPHARMA,2023,432788700000.0,84735800000.0,559953800000.0,2399334970.0
SUNPHARMA,2022,384264200000.0,32727300000.0,480112200000.0,2399334970.0
SUNTECK,2025,8531340000.0,1503161000.0,32600300000.0,146842025.0
SUNTECK,2024,5592240000.0,709284000.0,31241967000.0,146842025.0
SUNTECK,2023,3523017000.0,14089000.0,27878556000.0,146842025.0
SUNTECK,2022,5045125000.0,250890000.0,27904038000.0,146842025.0
SUNTV,2025,40150900000.0,17029300000.0,116472800000.0,394084620.0
SUNTV,2024,42821000000.0,19250700000.0,105360100000.0,394084620.0
SUNTV,2023,37720500000.0,17064100000.0,92715900000.0,394084620.0
SUNTV,2022,35848200000.0,16418000000.0,81552000000.0,394084620.0
SUPERHOUSE,2025,6399135000.0,93398000.0,4565525000.0,11025000.0
SUPERHOUSE,2024,6383613000.0,138294000.0,4486456000.0,11025000.0
SUPERHOUSE,2023,7265849000.0,265041000.0,4380212000.0,11025000.0
SUPERHOUSE,2022,6229944000.0,355501000.0,4152779000.0,11025000.0
SUPERSPIN,2025,0.0,-22671000.0,551921000.0,55000000.0
SUPERSPIN,2024,0.0,-67618000.0,715929000.0,55000000.0
SUPERSPIN,2023,0.0,27675000.0,897422000.0,55000000.0
SUPERSPIN,2022,878775000.0,8356000.0,1093061000.0,55000000.0
SUPRAJIT,2025,32681360000.0,992650000.0,12802180000.0,137171147.0
SUPRAJIT,2024,28917950000.0,1672700000.0,13621870000.0,137171147.0
SUPRAJIT,2023,27483550000.0,1521090000.0,12244800000.0,137171147.0
SUPRAJIT,2022,18303790000.0,1730770000.0,10839690000.0,137171147.0
SUPREME,2025,662293000.0,104952000.0,5679642000.0,38646853.0
SUPREME,2024,717098000.0,78584000.0,5479672000.0,38646853.0
SUPREME,2023,731118000.0,119398000.0,5370771000.0,38646853.0
SUPREME,2022,763963000.0,128809000.0,1019313000.0,38646853.0
SUPREMEENG,2025,168188000.0,-118099000.0,-888996000.0,249950000.0
SUPREMEENG,2024,251015000.0,-110404000.0,-770758000.0,249950000.0
SUPREMEIND,2025,103591000000.0,9608800000.0,56604400000.0,127026870.0
SUPREMEIND,2024,100805000000.0,10697200000.0,51088300000.0,127026870.0
SUPREMEIND,2023,91373900000.0,8653300000.0,44021200000.0,127026870.0
SUPREMEIND,2022,77311400000.0,9684500000.0,38443600000.0,127026870.0
SUPREMEINF,2025,661656000.0,-14263154000.0,-62319543000.0,25698372.0
SUPREMEINF,2024,587290000.0,-11745858000.0,-48705441000.0,25698372.0
SUPREMEINF,2023,966201000.0,-11577927000.0,-51227816000.0,25698372.0
SUPREMEINF,2022,1236353000.0,-8299306000.0,-26005327000.0,25698372.0
SUPRIYA,2025,6795640000.0,1879580000.0,9967600000.0,80482800.0
SUPRIYA,2024,5574100000.0,1191140000.0,8153660000.0,80482800.0
SUPRIYA,2023,4510150000.0,898570000.0,6994580000.0,80482800.0
SUPRIYA,2022,5193740000.0,1518100000.0,6156880000.0,80482800.0
SURAJEST,2025,5391040000.0,1001650000.0,9027020000.0,47773388.0
SURAJEST,2024,4122140000.0,675010000.0,5161910000.0,47773388.0
SURAJEST,2023,3057440000.0,321600000.0,713920000.0,47773388.0
SURAJEST,2022,2727180000.0,263750000.0,391630000.0,47773388.0
SURAJLTD,2025,2310460000.0,133047000.0,1330208000.0,18364100.0
SURAJLTD,2024,3298261000.0,215240000.0,1225274000.0,18364100.0
SURAJLTD,2023,3644004000.0,201239000.0,1037565000.0,18364100.0
SURAJLTD,2022,3408685000.0,30024000.0,921703000.0,18364100.0
SURAKSHA,2025,2520927000.0,318241000.0,2112397000.0,52080758.0
SURAKSHA,2024,2187085000.0,236254000.0,1777797000.0,52080758.0
SURAKSHA,2023,1901340000.0,65160000.0,1542970000.0,52080758.0
SURAKSHA,2022,2231930000.0,208240000.0,1442130000.0,52080758.0
SURANASOL,2025,388003000.0,-526000.0,561144000.0,49206600.0
SURANASOL,2024,177064000.0,-12589000.0,561676000.0,49206600.0
SURANASOL,2023,421833000.0,22849000.0,574264000.0,49206600.0
SURANASOL,2022,248316000.0,8458000.0,551416000.0,49206600.0
SURANAT&P,2025,159209000.0,234419000.0,1563917000.0,135759963.0
SURANAT&P,2024,252756000.0,80568000.0,1338897000.0,135759963.0
SURANAT&P,2023,279133000.0,52707000.0,1232186000.0,135759963.0
SURANAT&P,2022,294456000.0,79160000.0,1176060000.0,135759963.0
SURYALAXMI,2025,7692627000.0,36332000.0,2696875000.0,18805290.0
SURYALAXMI,2024,7617126000.0,36075000.0,2660520000.0,18805290.0
SURYALAXMI,2023,8314976000.0,127213000.0,2630301000.0,18805290.0
SURYALAXMI,2022,7590402000.0,343700000.0,2522250000.0,18805290.0
SURYAROSNI,2025,73852400000.0,3466000000.0,24652200000.0,217603221.0
SURYAROSNI,2024,77620500000.0,3291600000.0,21663900000.0,217603221.0
SURYAROSNI,2023,79746300000.0,3355200000.0,18635900000.0,217603221.0
SURYAROSNI,2022,77117100000.0,2049200000.0,15475800000.0,217603221.0
SURYODAY,2025,13233359000.0,1149646000.0,19270909000.0,106289824.0
SURYODAY,2024,11816085000.0,2159588000.0,18049581000.0,106289824.0
SURYODAY,2023,8439846000.0,776909000.0,15847275000.0,106289824.0
SURYODAY,2022,6779384000.0,-930320000.0,15051178000.0,106289824.0
SUTLEJTEX,2025,26246700000.0,-684000000.0,8947900000.0,163828620.0
SUTLEJTEX,2024,26527500000.0,-1355600000.0,9611000000.0,163828620.0
SUTLEJTEX,2023,30268500000.0,372800000.0,11094000000.0,163828620.0
SUTLEJTEX,2022,30764600000.0,1502300000.0,10999700000.0,163828620.0
SUVEN,2025,66558000.0,-1607450000.0,1099868000.0,263720583.0
SUVEN,2024,116930000.0,-1050762000.0,2700406000.0,263720583.0
SUVEN,2023,135392000.0,-1182678000.0,3753194000.0,263720583.0
SUVEN,2022,118443000.0,-1219951000.0,961454000.0,263720583.0
SUVIDHAA,2025,99380000.0,-165790000.0,374640000.0,209806690.0
SUVIDHAA,2024,76090000.0,-161210000.0,541440000.0,209806690.0
SUVIDHAA,2023,312870000.0,-17460000.0,705550000.0,209806690.0
SUVIDHAA,2022,380440000.0,-28650000.0,717850000.0,209806690.0
SUYOG,2025,1925723000.0,405539000.0,4003816000.0,11717120.0
SUYOG,2024,1666138000.0,633124000.0,2983938000.0,11717120.0
SUYOG,2023,1436444000.0,463059000.0,2342590000.0,11717120.0
SUYOG,2022,1263388000.0,413822000.0,1883075000.0,11717120.0
SUZLON,2025,107633700000.0,20716300000.0,61057200000.0,13714682759.0
SUZLON,2024,64025700000.0,6603500000.0,39203100000.0,13714682759.0
SUZLON,2023,58542900000.0,28490100000.0,10991400000.0,13714682759.0
SUZLON,2022,65199500000.0,-1995900000.0,-35257300000.0,13714682759.0
SVLL,2025,1461128000.0,21876000.0,342958000.0,11493700.0
SVLL,2024,1230660000.0,31206000.0,319535000.0,11493700.0
SVLL,2023,1005090000.0,20473000.0,282516000.0,11493700.0
SVLL,2022,848177000.0,21729000.0,263600000.0,11493700.0
SVPGLOB,2025,922072000.0,-9795379000.0,-11217783000.0,126500000.0
SVPGLOB,2024,3018984000.0,-4319490000.0,-1657406000.0,126500000.0
SVPGLOB,2023,9176893000.0,-2343212000.0,2876800000.0,126500000.0
SVPGLOB,2022,17204960000.0,712897000.0,5816214000.0,126500000.0
SWANCORP,2025,49021080000.0,7553030000.0,73427287000.0,313456886.0
SWANCORP,2024,49823246000.0,3011713000.0,62788930000.0,313456886.0
SWANCORP,2023,14041552000.0,-359002000.0,22836786000.0,313456886.0
SWANCORP,2022,4539202000.0,-1578929000.0,12453191000.0,313456886.0
SWANDEF,2025,70346000.0,-1815042000.0,2956098000.0,52682150.0
SWANDEF,2024,0.0,-1213599000.0,4766493000.0,52682150.0
SWANDEF,2023,31610000.0,179369307000.0,5472442000.0,52682150.0
SWANDEF,2022,63200000.0,-20864042000.0,-173898971000.0,52682150.0
SWARAJENG,2025,16739636000.0,1659837000.0,4192008000.0,12147466.0
SWARAJENG,2024,14127387000.0,1378660000.0,3685657000.0,12147466.0
SWARAJENG,2023,14144552000.0,1336131000.0,3422094000.0,12147466.0
SWARAJENG,2022,11328736000.0,1094743000.0,3056758000.0,12147466.0
SWELECTES,2025,6144422000.0,125974000.0,8566840000.0,15158760.0
